Date;Open;High;Low;Last Close;Chg.%;
"12/04/2012";"990.31";"995.78";"988.38";"994.30";"-0.00%";
"12/05/2012";"994.37";"1003.67";"993.73";"997.73";"+0.34%";
"12/06/2012";"997.73";"1004.03";"994.85";"999.56";"+0.18%";
"12/07/2012";"999.20";"1001.70";"991.90";"993.52";"-0.60%";
"12/10/2012";"993.65";"993.83";"977.73";"985.84";"-0.77%";
"12/11/2012";"985.89";"999.31";"985.79";"992.62";"+0.69%";
"12/12/2012";"993.26";"1001.95";"993.26";"1001.59";"+0.90%";
"12/13/2012";"1001.59";"1002.43";"996.19";"1002.18";"+0.06%";
"12/14/2012";"1002.00";"1008.02";"999.85";"1008.02";"+0.58%";
"12/17/2012";"1008.02";"1011.38";"1005.45";"1011.36";"+0.33%";
"12/18/2012";"1011.41";"1031.83";"1011.41";"1031.01";"+1.94%";
"12/19/2012";"1030.65";"1045.47";"1030.62";"1041.29";"+1.00%";
"12/20/2012";"1041.43";"1041.62";"1030.24";"1033.79";"-0.72%";
"12/21/2012";"1033.61";"1036.53";"1017.82";"1036.38";"+0.25%";
"12/27/2012";"1035.52";"1040.25";"1030.07";"1035.95";"-0.04%";
"12/28/2012";"1036.30";"1041.94";"1034.46";"1038.70";"+0.27%";
"01/02/2013";"1038.73";"1066.82";"1038.73";"1066.01";"+2.63%";
"01/03/2013";"1066.07";"1068.60";"1058.67";"1063.04";"-0.28%";
"01/04/2013";"1063.04";"1063.04";"1057.43";"1062.47";"-0.05%";
"01/07/2013";"1062.43";"1066.20";"1054.60";"1054.60";"-0.74%";
"01/08/2013";"1054.60";"1061.20";"1053.52";"1061.20";"+0.63%";
"01/09/2013";"1063.20";"1068.55";"1060.77";"1066.14";"+0.47%";
"01/10/2013";"1066.10";"1069.45";"1048.08";"1048.08";"-1.69%";
"01/11/2013";"1048.44";"1056.63";"1048.44";"1053.70";"+0.54%";
"01/14/2013";"1053.75";"1060.64";"1045.98";"1047.43";"-0.60%";
"01/15/2013";"1048.07";"1049.21";"1038.75";"1042.34";"-0.49%";
"01/16/2013";"1041.95";"1042.77";"1034.26";"1039.31";"-0.29%";
"01/17/2013";"1039.93";"1044.58";"1036.57";"1042.26";"+0.28%";
"01/18/2013";"1042.99";"1045.64";"1040.46";"1042.52";"+0.02%";
"01/21/2013";"1042.51";"1043.53";"1027.47";"1029.67";"-1.23%";
"01/22/2013";"1029.76";"1031.32";"1016.08";"1025.26";"-0.43%";
"01/23/2013";"1025.04";"1028.42";"1020.23";"1026.82";"+0.15%";
"01/24/2013";"1026.72";"1027.34";"1017.92";"1021.86";"-0.48%";
"01/25/2013";"1021.86";"1024.29";"1016.50";"1024.29";"+0.24%";
"01/28/2013";"1024.46";"1024.88";"1010.58";"1012.57";"-1.14%";
"01/29/2013";"1011.68";"1022.82";"1011.68";"1019.97";"+0.73%";
"01/30/2013";"1019.84";"1024.23";"1016.81";"1017.86";"-0.21%";
"01/31/2013";"1017.49";"1021.44";"1010.01";"1021.44";"+0.35%";
"02/01/2013";"1021.52";"1021.52";"1012.28";"1016.81";"-0.45%";
"02/04/2013";"1016.70";"1019.21";"1006.24";"1007.53";"-0.91%";
"02/05/2013";"1007.84";"1007.84";"995.27";"998.74";"-0.87%";
"02/06/2013";"998.74";"1006.26";"993.45";"993.56";"-0.52%";
"02/07/2013";"994.24";"996.63";"986.17";"986.17";"-0.74%";
"02/08/2013";"986.79";"995.58";"983.25";"994.13";"+0.81%";
"02/11/2013";"994.59";"1003.84";"993.15";"998.96";"+0.49%";
"02/12/2013";"998.28";"1004.45";"989.28";"1002.37";"+0.34%";
"02/13/2013";"1002.43";"1012.76";"1002.43";"1009.84";"+0.75%";
"02/14/2013";"1009.57";"1010.25";"996.45";"999.06";"-1.07%";
"02/15/2013";"999.09";"1006.52";"999.09";"1003.69";"+0.46%";
"02/18/2013";"1003.38";"1006.00";"999.84";"1001.15";"-0.25%";
"02/19/2013";"1000.63";"1003.89";"997.03";"1000.90";"-0.02%";
"02/20/2013";"1001.01";"1004.90";"999.25";"1003.72";"+0.28%";
"02/21/2013";"1003.49";"1003.49";"974.49";"993.06";"-1.06%";
"02/22/2013";"993.23";"1008.31";"992.92";"1000.07";"+0.71%";
"02/25/2013";"1000.07";"1017.15";"1000.07";"1013.75";"+1.37%";
"02/26/2013";"1013.29";"1013.29";"991.57";"992.74";"-2.07%";
"02/27/2013";"992.91";"1000.52";"990.52";"995.93";"+0.32%";
"02/28/2013";"996.43";"1014.57";"995.48";"1014.57";"+1.87%";
"03/01/2013";"1014.59";"1017.27";"1006.71";"1013.10";"-0.14%";
"03/04/2013";"1013.10";"1013.37";"1004.75";"1005.88";"-0.71%";
"03/05/2013";"1005.35";"1018.40";"1004.96";"1017.01";"+1.11%";
"03/06/2013";"1017.02";"1033.39";"1017.02";"1029.17";"+1.20%";
"03/07/2013";"1029.62";"1030.21";"1021.69";"1028.21";"-0.09%";
"03/08/2013";"1028.22";"1040.81";"1028.00";"1038.89";"+1.04%";
"03/11/2013";"1038.90";"1039.69";"1030.20";"1034.45";"-0.43%";
"03/12/2013";"1034.70";"1034.70";"1023.09";"1023.50";"-1.06%";
"03/13/2013";"1023.50";"1023.50";"1015.51";"1016.82";"-0.65%";
"03/14/2013";"1016.60";"1023.40";"1016.02";"1018.88";"+0.20%";
"03/15/2013";"1018.95";"1020.44";"994.90";"994.92";"-2.35%";
"03/18/2013";"994.53";"994.61";"984.76";"988.04";"-0.69%";
"03/19/2013";"988.06";"994.42";"980.12";"980.95";"-0.72%";
"03/20/2013";"980.76";"985.41";"980.07";"982.11";"+0.12%";
"03/21/2013";"982.18";"989.30";"979.69";"983.10";"+0.10%";
"03/22/2013";"983.29";"984.88";"979.22";"980.61";"-0.25%";
"03/25/2013";"982.49";"989.83";"965.82";"967.03";"-1.38%";
"03/26/2013";"967.07";"967.58";"951.97";"960.30";"-0.70%";
"03/27/2013";"960.24";"966.19";"946.28";"953.63";"-0.69%";
"03/28/2013";"953.81";"967.96";"952.64";"962.86";"+0.97%";
"04/02/2013";"963.97";"978.07";"963.97";"978.07";"+1.58%";
"04/03/2013";"979.99";"980.23";"964.36";"967.37";"-1.09%";
"04/04/2013";"967.31";"969.50";"955.27";"955.27";"-1.25%";
"04/05/2013";"954.57";"958.00";"944.71";"946.81";"-0.89%";
"04/08/2013";"946.65";"955.66";"940.82";"942.15";"-0.49%";
"04/09/2013";"944.10";"947.85";"938.75";"946.78";"+0.49%";
"04/10/2013";"947.19";"968.41";"947.19";"968.19";"+2.26%";
"04/11/2013";"968.35";"978.42";"968.09";"978.42";"+1.06%";
"04/12/2013";"978.41";"978.41";"970.86";"977.92";"-0.05%";
"04/15/2013";"977.90";"977.90";"957.37";"959.71";"-1.86%";
"04/16/2013";"960.64";"963.41";"952.78";"958.97";"-0.08%";
"04/17/2013";"958.29";"959.54";"947.19";"950.38";"-0.90%";
"04/18/2013";"949.42";"950.07";"930.99";"931.44";"-1.99%";
"04/19/2013";"931.42";"943.21";"931.42";"941.56";"+1.09%";
"04/22/2013";"941.55";"957.50";"941.55";"953.62";"+1.28%";
"04/23/2013";"953.46";"959.94";"934.24";"958.68";"+0.53%";
"04/24/2013";"958.77";"969.96";"958.77";"966.15";"+0.78%";
"04/25/2013";"966.48";"974.00";"964.33";"964.33";"-0.19%";
"04/26/2013";"964.21";"967.01";"954.14";"958.48";"-0.61%";
"04/29/2013";"958.47";"966.30";"958.41";"964.43";"+0.62%";
"04/30/2013";"964.43";"973.32";"964.43";"968.02";"+0.37%";
"05/02/2013";"967.92";"969.38";"959.76";"961.38";"-0.69%";
"05/03/2013";"962.65";"965.78";"959.16";"964.36";"+0.31%";
"05/06/2013";"964.36";"968.30";"963.92";"967.28";"+0.30%";
"05/07/2013";"966.20";"974.12";"966.13";"970.35";"+0.32%";
"05/09/2013";"970.40";"972.69";"966.17";"968.54";"-0.19%";
"05/10/2013";"968.60";"976.81";"964.06";"966.09";"-0.25%";
"05/13/2013";"966.14";"968.36";"961.53";"967.56";"+0.15%";
"05/14/2013";"967.56";"975.46";"967.46";"975.14";"+0.78%";
"05/15/2013";"975.14";"984.65";"972.89";"980.82";"+0.58%";
"05/16/2013";"981.56";"988.92";"981.56";"985.28";"+0.45%";
"05/17/2013";"985.22";"985.35";"979.72";"982.78";"-0.25%";
"05/20/2013";"982.94";"985.41";"980.46";"982.50";"-0.03%";
"05/21/2013";"981.45";"988.98";"981.32";"985.57";"+0.31%";
"05/22/2013";"986.21";"992.67";"985.70";"989.39";"+0.39%";
"05/23/2013";"987.85";"987.85";"970.31";"978.96";"-1.05%";
"05/24/2013";"979.07";"984.16";"971.37";"971.37";"-0.78%";
"05/27/2013";"971.43";"981.86";"971.43";"980.54";"+0.94%";
"05/28/2013";"981.40";"986.93";"979.26";"985.52";"+0.51%";
"05/29/2013";"985.57";"986.15";"974.41";"980.28";"-0.53%";
"05/30/2013";"980.28";"980.28";"970.70";"975.40";"-0.50%";
"05/31/2013";"975.03";"975.11";"953.46";"957.86";"-1.80%";
"06/03/2013";"954.72";"959.17";"948.12";"955.00";"-0.30%";
"06/04/2013";"955.07";"968.92";"955.07";"967.88";"+1.35%";
"06/05/2013";"967.79";"968.44";"962.34";"963.34";"-0.47%";
"06/06/2013";"963.15";"964.05";"952.74";"956.73";"-0.69%";
"06/07/2013";"956.78";"958.09";"948.97";"957.45";"+0.08%";
"06/10/2013";"958.16";"959.61";"948.27";"949.78";"-0.80%";
"06/11/2013";"949.81";"952.48";"939.32";"943.43";"-0.67%";
"06/12/2013";"943.88";"945.01";"934.54";"934.76";"-0.92%";
"06/13/2013";"934.20";"934.20";"920.48";"927.98";"-0.73%";
"06/14/2013";"928.12";"929.30";"917.99";"927.42";"-0.06%";
"06/17/2013";"927.86";"933.42";"924.41";"924.41";"-0.32%";
"06/18/2013";"924.80";"930.44";"923.36";"924.79";"+0.04%";
"06/19/2013";"924.67";"930.89";"921.88";"925.32";"+0.06%";
"06/20/2013";"925.19";"925.19";"893.69";"898.23";"-2.93%";
"06/21/2013";"896.06";"899.50";"873.22";"877.53";"-2.30%";
"06/24/2013";"877.60";"877.60";"846.19";"855.10";"-2.56%";
"06/25/2013";"855.13";"866.62";"852.90";"852.90";"-0.26%";
"06/26/2013";"852.73";"861.78";"849.22";"861.78";"+1.04%";
"06/27/2013";"862.76";"871.97";"861.99";"871.97";"+1.18%";
"06/28/2013";"872.86";"878.27";"865.51";"878.27";"+0.72%";
"07/01/2013";"878.27";"884.00";"868.74";"876.05";"-0.25%";
"07/02/2013";"876.09";"881.59";"867.90";"880.93";"+0.56%";
"07/03/2013";"880.93";"881.35";"863.66";"866.91";"-1.59%";
"07/04/2013";"868.57";"873.47";"867.68";"873.39";"+0.75%";
"07/08/2013";"872.61";"878.35";"869.62";"875.72";"+0.27%";
"07/09/2013";"875.61";"880.49";"867.59";"868.20";"-0.86%";
"07/10/2013";"869.21";"874.72";"866.43";"870.98";"+0.32%";
"07/11/2013";"871.44";"885.50";"871.44";"885.50";"+1.67%";
"07/12/2013";"884.99";"899.41";"884.82";"899.41";"+1.57%";
"07/15/2013";"898.91";"903.68";"895.68";"896.34";"-0.34%";
"07/16/2013";"896.37";"897.06";"885.95";"888.30";"-0.90%";
"07/17/2013";"887.29";"887.29";"875.04";"886.19";"-0.24%";
"07/18/2013";"885.09";"893.20";"882.29";"891.69";"+0.62%";
"07/19/2013";"891.46";"891.46";"880.85";"884.06";"-0.86%";
"07/22/2013";"883.96";"886.65";"880.06";"881.51";"-0.29%";
"07/23/2013";"881.06";"896.04";"880.98";"894.92";"+1.52%";
"07/24/2013";"894.70";"907.52";"894.70";"904.77";"+1.10%";
"07/25/2013";"904.83";"908.08";"900.59";"906.43";"+0.18%";
"07/26/2013";"906.35";"914.89";"906.35";"912.45";"+0.66%";
"07/29/2013";"912.21";"914.27";"909.31";"910.23";"-0.24%";
"07/30/2013";"910.20";"918.07";"908.16";"916.90";"+0.73%";
"07/31/2013";"916.56";"919.41";"911.48";"919.41";"+0.27%";
"08/01/2013";"919.38";"939.26";"919.38";"935.42";"+1.74%";
"08/02/2013";"935.77";"948.73";"935.77";"948.07";"+1.35%";
"08/05/2013";"947.52";"950.76";"943.64";"948.01";"-0.01%";
"08/06/2013";"946.88";"954.54";"939.43";"949.94";"+0.20%";
"08/07/2013";"949.75";"958.23";"944.10";"955.51";"+0.59%";
"08/08/2013";"958.69";"971.28";"958.13";"970.94";"+1.61%";
"08/09/2013";"971.74";"977.59";"966.47";"972.29";"+0.14%";
"08/12/2013";"972.29";"973.23";"963.44";"970.28";"-0.21%";
"08/13/2013";"971.10";"983.21";"971.10";"983.04";"+1.32%";
"08/14/2013";"984.03";"984.92";"977.91";"982.55";"-0.05%";
"08/15/2013";"980.76";"981.03";"970.06";"971.14";"-1.16%";
"08/16/2013";"972.38";"982.75";"970.08";"981.95";"+1.11%";
"08/19/2013";"982.12";"983.30";"975.26";"976.24";"-0.58%";
"08/20/2013";"976.28";"976.36";"959.64";"960.62";"-1.60%";
"08/21/2013";"960.10";"965.25";"955.63";"957.69";"-0.31%";
"08/22/2013";"956.69";"966.74";"955.15";"962.27";"+0.48%";
"08/23/2013";"962.61";"967.97";"959.16";"967.96";"+0.59%";
"08/26/2013";"967.96";"970.71";"962.91";"963.81";"-0.43%";
"08/27/2013";"964.50";"964.69";"951.42";"951.70";"-1.26%";
"08/28/2013";"951.36";"951.36";"940.48";"945.04";"-0.70%";
"08/29/2013";"945.90";"955.63";"945.90";"950.31";"+0.56%";
"08/30/2013";"950.59";"954.07";"942.82";"945.21";"-0.54%";
"09/02/2013";"945.35";"951.58";"943.21";"943.50";"-0.18%";
"09/03/2013";"944.36";"945.66";"936.29";"943.66";"+0.02%";
"09/04/2013";"944.47";"944.87";"935.30";"937.40";"-0.66%";
"09/05/2013";"938.43";"950.07";"938.34";"949.52";"+1.29%";
"09/06/2013";"951.13";"952.29";"943.10";"947.37";"-0.23%";
"09/09/2013";"947.02";"956.81";"946.84";"952.33";"+0.52%";
"09/10/2013";"955.09";"972.63";"955.09";"972.15";"+2.08%";
"09/11/2013";"972.74";"979.49";"969.43";"977.71";"+0.57%";
"09/12/2013";"977.91";"982.64";"963.18";"977.42";"-0.03%";
"09/13/2013";"977.42";"980.69";"964.38";"967.96";"-0.97%";
"09/16/2013";"967.96";"982.64";"967.96";"981.05";"+1.35%";
"09/17/2013";"980.90";"982.67";"974.66";"977.90";"-0.32%";
"09/18/2013";"977.90";"981.87";"973.33";"975.47";"-0.25%";
"09/19/2013";"975.51";"988.00";"969.81";"973.67";"-0.18%";
"09/20/2013";"973.36";"973.63";"951.76";"951.76";"-2.25%";
"09/23/2013";"952.05";"961.97";"949.02";"957.13";"+0.56%";
"09/24/2013";"957.13";"965.28";"956.47";"962.02";"+0.51%";
"09/25/2013";"962.44";"967.22";"958.91";"960.25";"-0.18%";
"09/26/2013";"960.25";"962.84";"955.11";"956.60";"-0.38%";
"09/27/2013";"956.60";"963.66";"955.55";"959.80";"+0.33%";
"09/30/2013";"959.51";"960.23";"951.29";"957.62";"-0.23%";
"10/01/2013";"956.13";"967.38";"956.13";"967.38";"+1.02%";
"10/02/2013";"967.52";"970.44";"962.32";"969.37";"+0.21%";
"10/03/2013";"968.64";"972.73";"960.49";"961.35";"-0.83%";
"10/04/2013";"960.94";"963.40";"959.84";"961.99";"+0.07%";
"10/07/2013";"963.84";"966.75";"961.65";"963.54";"+0.16%";
"10/08/2013";"963.54";"965.25";"960.39";"962.24";"-0.13%";
"10/09/2013";"962.20";"963.81";"958.82";"961.47";"-0.08%";
"10/10/2013";"961.47";"968.19";"953.79";"965.98";"+0.47%";
"10/11/2013";"964.88";"973.61";"962.95";"963.10";"-0.30%";
"10/14/2013";"962.66";"968.08";"958.17";"966.50";"+0.35%";
"10/15/2013";"967.43";"978.61";"967.43";"976.26";"+1.01%";
"10/16/2013";"975.31";"983.72";"974.08";"981.77";"+0.56%";
"10/17/2013";"981.49";"989.66";"979.27";"979.27";"-0.25%";
"10/18/2013";"980.11";"992.44";"980.11";"989.08";"+1.00%";
"10/21/2013";"988.33";"996.79";"988.10";"996.79";"+0.78%";
"10/22/2013";"996.82";"999.42";"990.27";"998.00";"+0.12%";
"10/23/2013";"997.26";"999.58";"989.32";"989.61";"-0.84%";
"10/24/2013";"989.59";"991.49";"986.82";"990.80";"+0.12%";
"10/25/2013";"990.02";"994.24";"984.93";"990.78";"-0.00%";
"10/29/2013";"991.34";"1021.99";"991.34";"1017.29";"+2.68%";
"10/30/2013";"1017.19";"1026.58";"1014.88";"1017.10";"-0.02%";
"10/31/2013";"1017.10";"1020.48";"1011.40";"1015.12";"-0.19%";
"11/01/2013";"1015.40";"1021.11";"1013.62";"1014.44";"-0.07%";
"11/04/2013";"1014.23";"1027.86";"1012.86";"1026.29";"+1.17%";
"11/05/2013";"1026.32";"1027.31";"1013.01";"1013.01";"-1.29%";
"11/06/2013";"1012.90";"1028.32";"1012.90";"1028.19";"+1.50%";
"11/07/2013";"1027.52";"1049.48";"1022.13";"1041.39";"+1.28%";
"11/08/2013";"1039.72";"1039.72";"1017.01";"1018.99";"-2.15%";
"11/11/2013";"1018.71";"1027.63";"1014.73";"1023.44";"+0.44%";
"11/12/2013";"1023.19";"1023.19";"1009.57";"1016.72";"-0.66%";
"11/13/2013";"1016.49";"1016.50";"998.84";"998.84";"-1.76%";
"11/14/2013";"998.84";"1007.19";"998.84";"1001.65";"+0.28%";
"11/15/2013";"1001.65";"1009.24";"1000.52";"1009.24";"+0.76%";
"11/18/2013";"1009.39";"1023.29";"1009.39";"1021.88";"+1.25%";
"11/19/2013";"1021.87";"1021.87";"1013.22";"1017.39";"-0.44%";
"11/20/2013";"1017.39";"1019.02";"1010.79";"1014.48";"-0.29%";
"11/21/2013";"1014.48";"1015.94";"1010.94";"1012.45";"-0.20%";
"11/22/2013";"1012.48";"1019.80";"1012.48";"1018.87";"+0.63%";
"11/25/2013";"1019.44";"1026.82";"1019.37";"1020.78";"+0.19%";
"11/26/2013";"1021.57";"1022.02";"1009.11";"1013.07";"-0.76%";
"11/27/2013";"1013.07";"1026.22";"1013.07";"1026.05";"+1.28%";
"11/28/2013";"1026.11";"1030.27";"1023.77";"1027.20";"+0.11%";
"11/29/2013";"1027.19";"1032.83";"1025.41";"1032.26";"+0.49%";
"12/02/2013";"1032.39";"1032.39";"1021.46";"1021.46";"-1.05%";
"12/03/2013";"1021.88";"1024.66";"1007.40";"1009.62";"-1.16%";
"12/04/2013";"1009.51";"1011.81";"994.16";"998.06";"-1.14%";
"12/05/2013";"999.03";"1001.11";"982.79";"982.89";"-1.52%";
"12/06/2013";"982.89";"987.56";"975.15";"975.32";"-0.77%";
"12/09/2013";"976.32";"982.54";"971.31";"972.47";"-0.29%";
"12/10/2013";"976.22";"977.64";"969.93";"971.79";"-0.07%";
"12/11/2013";"971.66";"981.07";"971.66";"977.97";"+0.64%";
"12/12/2013";"977.83";"977.83";"966.42";"966.43";"-1.18%";
"12/13/2013";"966.35";"967.56";"955.78";"955.78";"-1.10%";
"12/16/2013";"955.83";"966.32";"954.46";"966.26";"+1.10%";
"12/17/2013";"966.26";"969.21";"959.56";"962.28";"-0.41%";
"12/18/2013";"962.33";"974.93";"962.33";"974.17";"+1.24%";
"12/19/2013";"974.17";"982.29";"973.39";"975.41";"+0.13%";
"12/20/2013";"975.41";"981.40";"974.09";"977.78";"+0.24%";
"12/23/2013";"978.15";"984.65";"978.11";"982.96";"+0.53%";
"12/27/2013";"984.78";"993.01";"983.71";"986.91";"+0.40%";
"12/30/2013";"986.98";"994.58";"985.58";"989.04";"+0.22%";
"01/02/2014";"989.13";"997.02";"987.08";"993.85";"+0.49%";
"01/03/2014";"993.85";"995.75";"988.46";"993.33";"-0.05%";
"01/06/2014";"993.39";"995.89";"988.10";"989.59";"-0.38%";
"01/07/2014";"989.57";"990.39";"986.06";"988.15";"-0.15%";
"01/08/2014";"989.04";"1006.43";"989.04";"996.34";"+0.83%";
"01/09/2014";"996.50";"1004.62";"993.62";"998.94";"+0.26%";
"01/10/2014";"999.18";"1009.36";"998.21";"1009.36";"+1.04%";
"01/13/2014";"1009.32";"1027.87";"1008.35";"1027.87";"+1.83%";
"01/14/2014";"1024.96";"1026.05";"1016.85";"1022.99";"-0.47%";
"01/15/2014";"1022.99";"1035.96";"1022.47";"1035.72";"+1.24%";
"01/16/2014";"1035.76";"1038.99";"1025.47";"1025.75";"-0.96%";
"01/17/2014";"1024.97";"1035.81";"1023.47";"1027.10";"+0.13%";
"01/20/2014";"1026.46";"1029.72";"1025.20";"1025.96";"-0.11%";
"01/21/2014";"1025.92";"1029.24";"1024.51";"1025.50";"-0.04%";
"01/22/2014";"1025.99";"1031.75";"1024.18";"1029.60";"+0.40%";
"01/23/2014";"1029.24";"1038.31";"1026.78";"1026.79";"-0.27%";
"01/24/2014";"1026.79";"1026.79";"1012.29";"1015.43";"-1.11%";
"01/27/2014";"1013.65";"1013.65";"995.23";"999.03";"-1.62%";
"01/28/2014";"999.03";"1006.18";"996.16";"1003.75";"+0.47%";
"01/29/2014";"1003.73";"1020.46";"990.63";"990.63";"-1.31%";
"01/30/2014";"991.35";"997.87";"986.74";"994.43";"+0.38%";
"01/31/2014";"995.45";"997.47";"986.23";"990.61";"-0.38%";
"02/03/2014";"990.58";"997.28";"985.45";"986.81";"-0.38%";
"02/04/2014";"986.84";"986.84";"976.95";"981.00";"-0.59%";
"02/05/2014";"981.18";"991.72";"979.19";"985.24";"+0.43%";
"02/06/2014";"985.20";"1005.34";"985.18";"1005.34";"+2.04%";
"02/07/2014";"1005.37";"1009.07";"999.28";"1001.22";"-0.41%";
"02/10/2014";"1001.22";"1005.93";"998.87";"1005.92";"+0.47%";
"02/11/2014";"1005.90";"1017.27";"1002.07";"1002.07";"-0.38%";
"02/12/2014";"1001.93";"1018.34";"1001.93";"1018.09";"+1.60%";
"02/13/2014";"1017.70";"1017.86";"1010.43";"1016.82";"-0.12%";
"02/14/2014";"1014.52";"1028.80";"1014.05";"1027.14";"+1.01%";
"02/17/2014";"1027.12";"1036.29";"1026.21";"1033.30";"+0.60%";
"02/18/2014";"1033.23";"1040.07";"1032.75";"1036.87";"+0.35%";
"02/19/2014";"1035.84";"1039.74";"1032.24";"1038.36";"+0.14%";
"02/20/2014";"1033.73";"1036.74";"1028.69";"1036.05";"-0.22%";
"02/21/2014";"1036.23";"1046.06";"1036.17";"1046.06";"+0.97%";
"02/24/2014";"1046.03";"1046.03";"1039.29";"1039.29";"-0.65%";
"02/25/2014";"1039.42";"1039.83";"1028.73";"1029.56";"-0.94%";
"02/26/2014";"1029.49";"1031.56";"1019.35";"1019.77";"-0.95%";
"02/27/2014";"1019.70";"1019.70";"1008.62";"1014.43";"-0.52%";
"02/28/2014";"1014.53";"1021.30";"1002.78";"1015.11";"+0.07%";
"03/03/2014";"1011.94";"1011.94";"988.21";"991.44";"-2.33%";
"03/04/2014";"991.51";"1004.41";"991.51";"1001.70";"+1.03%";
"03/05/2014";"1002.48";"1007.35";"999.23";"1004.73";"+0.30%";
"03/06/2014";"1004.72";"1013.78";"1004.72";"1008.95";"+0.42%";
"03/07/2014";"1008.74";"1008.92";"997.35";"1002.02";"-0.69%";
"03/10/2014";"1001.95";"1002.32";"988.12";"991.49";"-1.05%";
"03/11/2014";"991.54";"995.56";"983.00";"984.54";"-0.70%";
"03/12/2014";"984.46";"985.86";"965.88";"967.76";"-1.70%";
"03/13/2014";"967.72";"980.34";"966.64";"970.18";"+0.25%";
"03/14/2014";"970.02";"970.02";"947.25";"950.17";"-2.06%";
"03/17/2014";"954.10";"978.16";"954.10";"978.16";"+2.95%";
"03/18/2014";"977.58";"988.81";"972.50";"986.39";"+0.84%";
"03/19/2014";"985.88";"991.84";"985.41";"989.36";"+0.30%";
"03/20/2014";"989.25";"989.32";"981.55";"985.05";"-0.44%";
"03/21/2014";"984.66";"991.79";"983.28";"991.54";"+0.66%";
"03/24/2014";"991.54";"1003.28";"987.60";"990.37";"-0.12%";
"03/25/2014";"990.37";"995.36";"990.35";"994.27";"+0.39%";
"03/26/2014";"994.44";"1004.13";"994.44";"1002.44";"+0.82%";
"03/27/2014";"1002.38";"1003.85";"992.74";"996.32";"-0.61%";
"03/28/2014";"996.34";"1005.66";"995.53";"1005.66";"+0.94%";
"03/31/2014";"1005.66";"1007.12";"996.79";"1006.45";"+0.08%";
"04/01/2014";"1006.45";"1017.79";"1006.24";"1016.78";"+1.03%";
"04/02/2014";"1016.80";"1018.58";"1011.53";"1017.67";"+0.09%";
"04/03/2014";"1017.56";"1020.66";"1012.24";"1015.97";"-0.17%";
"04/04/2014";"1015.59";"1018.41";"1011.66";"1018.19";"+0.22%";
"04/07/2014";"1018.13";"1018.95";"1006.46";"1013.31";"-0.48%";
"04/08/2014";"1012.30";"1014.18";"992.19";"992.41";"-2.06%";
"04/09/2014";"993.29";"1003.58";"992.47";"1002.64";"+1.03%";
"04/10/2014";"1002.90";"1008.29";"998.79";"1005.09";"+0.24%";
"04/11/2014";"1005.07";"1005.07";"990.05";"992.69";"-1.23%";
"04/14/2014";"992.69";"997.65";"987.97";"993.95";"+0.13%";
"04/15/2014";"993.96";"999.79";"993.56";"996.01";"+0.21%";
"04/16/2014";"995.99";"1003.34";"995.62";"1001.78";"+0.58%";
"04/17/2014";"1001.81";"1006.38";"999.70";"1006.38";"+0.46%";
"04/22/2014";"1006.24";"1012.65";"999.46";"1012.20";"+0.58%";
"04/23/2014";"1012.18";"1012.47";"999.27";"1007.80";"-0.43%";
"04/24/2014";"1007.94";"1014.97";"999.45";"1002.04";"-0.57%";
"04/25/2014";"1000.53";"1001.53";"991.26";"992.76";"-0.93%";
"04/28/2014";"991.78";"996.19";"985.22";"996.19";"+0.35%";
"04/29/2014";"996.08";"1009.25";"995.32";"1009.25";"+1.31%";
"04/30/2014";"1009.28";"1014.53";"1006.24";"1010.31";"+0.11%";
"05/02/2014";"1009.94";"1012.41";"1006.33";"1010.81";"+0.05%";
"05/05/2014";"1010.91";"1011.77";"1005.49";"1008.57";"-0.22%";
"05/06/2014";"1009.75";"1011.07";"1003.59";"1010.58";"+0.20%";
"05/07/2014";"1009.70";"1012.65";"1006.06";"1007.87";"-0.27%";
"05/09/2014";"1009.53";"1011.05";"1000.85";"1004.69";"-0.32%";
"05/12/2014";"1004.97";"1005.64";"1000.65";"1004.08";"-0.06%";
"05/13/2014";"1003.23";"1003.23";"992.32";"993.98";"-1.01%";
"05/14/2014";"993.99";"994.20";"983.99";"987.48";"-0.65%";
"05/15/2014";"987.27";"990.61";"979.30";"981.00";"-0.66%";
"05/16/2014";"981.32";"986.46";"975.92";"986.46";"+0.56%";
"05/19/2014";"986.88";"987.53";"981.09";"985.60";"-0.09%";
"05/20/2014";"985.80";"992.50";"981.97";"989.66";"+0.41%";
"05/21/2014";"989.65";"989.89";"983.78";"986.00";"-0.37%";
"05/22/2014";"986.12";"993.30";"984.85";"991.61";"+0.57%";
"05/23/2014";"992.24";"997.52";"991.37";"997.52";"+0.60%";
"05/26/2014";"997.35";"1006.87";"995.85";"1006.87";"+0.94%";
"05/27/2014";"1005.92";"1014.18";"1005.42";"1009.25";"+0.24%";
"05/28/2014";"1009.25";"1014.76";"1005.30";"1014.76";"+0.55%";
"05/29/2014";"1015.33";"1016.31";"1008.76";"1016.31";"+0.15%";
"05/30/2014";"1015.03";"1028.36";"1014.61";"1027.22";"+1.07%";
"06/02/2014";"1026.08";"1031.74";"1022.96";"1028.01";"+0.08%";
"06/03/2014";"1027.55";"1032.01";"1026.10";"1031.63";"+0.35%";
"06/04/2014";"1031.52";"1034.88";"1025.43";"1025.89";"-0.56%";
